production_candidate_id,batch_number,sample_index,class_id,target_label,generation_seed,demonstration_seed,prompt_version,prompting_strategy,demonstration_source,demonstration_pool_size,demo_1,demo_2,demo_3,demo_4,generated_text,source_batch_file,word_count,is_empty,has_urdu_script,has_latin_content,is_non_linguistic,is_too_short,is_too_long,is_exact_duplicate,stage0_rejection_reason,stage0_pass
class3_batch004_sample020607,4,20607,3,Sexism,321607,325607,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,phir larky beard ky bagiar khusray q lgty hain  wo bhi beard ky bagiar khubsurat lgny chahiye ?,aaaahhhhhh bhenchod.....jese tere is mangalsutra ki sahi jagah tere gale me nai balki mere mote kaale lund pr he.... vese hi tujh jesi chudakkad kuttiya ki jagah kewal mere pairo k niche he saali.... chal inbox me aa.....,"apko kehna chahye tha na mard hoon, na aurat hoo. main hijra hoon main hijra hoon, main parchi hoon, main defected hoon, main accidental chairman hoon.  #joker420",acha tareka dhondha hai larkun ko ganda sabit karny ka but aesi neech harkat larkyan he kar sakti hain larky nahi.,abe randi kutiye apni maa baap ko jo sikhega wo tera baap lagta ha,sexism_batch_004.csv,14,False,False,True,False,False,False,False,,True
class3_batch004_sample020608,4,20608,3,Sexism,321608,325608,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,original attitude boys ma hota ha aur fake girls ma,roads pe lab coat b ap ki gender hi pehnti ha 😂,transgander   madarchood   hijra tu aik bara khoota ha  haram zada,shazaib apni baji ko b bejna han aurat march ma agr itne he zruri hai to,galiyan lene wale apki randi rona ko mohabbat krte rahe ho,sexism_batch_004.csv,11,False,False,True,False,False,False,False,,True
class3_batch004_sample020609,4,20609,3,Sexism,321609,325609,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,we are supporting #islam and thank you #khalilurrahmanqamar for your beautiful comments against #gashti .  agar ye #aurat hoti to na me aesi zuban use krta aur na koi gairatmand #admi use krta.,lalchi aurat paisa dekhti hai aur khandani aurat sirf sehrat dekhti hai,your leader  is hijra that's why he is not living with his wife.,aisi or kis kis ki lund par uchel uchel kar moja lati ghar me.,charsi jesa ka bhi nahi,sexism_batch_004.csv,5,False,False,True,False,False,False,False,,True
class3_batch004_sample020610,4,20610,3,Sexism,321610,325610,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,your leader  is hijra that's why he is not living with his wife.,shazaib apni baji ko b bejna han aurat march ma agr itne he zruri hai to,phir larky beard ky bagiar khusray q lgty hain  wo bhi beard ky bagiar khubsurat lgny chahiye ?,apni behn ko bhejo gay na aurat march me??,ooohh nooo. tu to pakistani tha.,sexism_batch_004.csv,6,False,False,True,False,False,False,False,,True
class3_batch004_sample020611,4,20611,3,Sexism,321611,325611,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,tu kyun ro rahe hai hijra? tera buddhe hijra to kamjor mard hai. uska kara nehi hota. 🤣🤣🤣🤣,mard muhbt kr bhi ly tu aksar aurat he dhoka dy jati h usy 💔,transgander   madarchood   hijra tu aik bara khoota ha  haram zada,"ab iska sara credit har anchor le rha h jb k  rape,  ki asal jad h hi media jo mera jism.meri marzi,  hareem.shah , qandeel bloch , valentine day pe program krty hn phr rape hi hn gy",ye hijra hi ho kya,sexism_batch_004.csv,5,False,False,True,False,False,False,False,,True
class3_batch004_sample020612,4,20612,3,Sexism,321612,325612,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,aisi or kis kis ki lund par uchel uchel kar moja lati ghar me.,jin ko hizab se nafrat he wo nangi ho k ghoome koi in pe thooke ga bhi nahi  aurat khoobsurat pure libas me lagti he mawazna karlen,#stopauratbarbadimarch who are you for arguing our tradition and islamic manners you bluddy 2 takay ki aurat   .,r mazy k bat mra jism wo auratn krti hn jin pr thokta bh koi nae.,yeh jo randi kehty he bhonkty rehty he,sexism_batch_004.csv,8,False,False,True,False,False,False,False,,True
class3_batch004_sample020613,4,20613,3,Sexism,321613,325613,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,your leader  is hijra that's why he is not living with his wife.,#stopauratbarbadimarch who are you for arguing our tradition and islamic manners you bluddy 2 takay ki aurat   .,70 saal ka mard is better than a 30 year old hijra😅,dhoka khane k baad oska aitbar uth jata haa sbsee or dosre mard mai b interest ni rehta...ku k aurat jism k ley ni chahti jbk mard jism k ley chahta😌🙂,haha yaar ye hi na ho.. mahira ko jo yahan se hai uski trha aesi nhi hoti😂,sexism_batch_004.csv,17,False,False,True,False,False,False,False,,True
class3_batch004_sample020614,4,20614,3,Sexism,321614,325614,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,we are supporting #islam and thank you #khalilurrahmanqamar for your beautiful comments against #gashti .  agar ye #aurat hoti to na me aesi zuban use krta aur na koi gairatmand #admi use krta.,muslim countries ki leaderships na mard napunsak or hijra hain.. in mein koi dum nahi.. ye kuch nahi kr sakty.. jinnah ki rooh tarapti hogi.. jinnah ne kashmir par attack ka order diya tha..,mard muhbt kr bhi ly tu aksar aurat he dhoka dy jati h usy 💔,shazaib apni baji ko b bejna han aurat march ma agr itne he zruri hai to,gashti ki nasl ho,sexism_batch_004.csv,4,False,False,True,False,False,False,False,,True
class3_batch004_sample020615,4,20615,3,Sexism,321615,325615,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,randi kise kahte ha aap hi bata do? ye word ghatiya women ke liye hi use karta ha ab deepika ghatiya ha to randi hi bolenge na,"aurat ko islam nai galat lagta, ap log lagtay ho jo ye boltay hain k agar aurat ka rape hua to wo uski galtie usne sar par dupatta nai kiya us banday ki nahi wo bechara kesay control karay",aur jesi ghatia aurat ke mun se ye bat achi ni lagti. logon ko garam karnay wali machine.,tu kyun ro rahe hai hijra? tera buddhe hijra to kamjor mard hai. uska kara nehi hota. 🤣🤣🤣🤣,ye jo hijra thi wo kuch thak gaye. 😒,sexism_batch_004.csv,9,False,False,True,False,False,False,False,,True
class3_batch004_sample020616,4,20616,3,Sexism,321616,325616,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,mard muhbt kr bhi ly tu aksar aurat he dhoka dy jati h usy 💔,#stopauratbarbadimarch aurat ghr k andr hi achi lgti he yu sarkon par nikalna kisi bhi aurat ki izzat par daag lga skta he,ap ko mard banny ki acting pasand i? agr ni to hijra hi bany rahye sir ye mardo k kam hn hijro k ni.,"aurat ko islam nai galat lagta, ap log lagtay ho jo ye boltay hain k agar aurat ka rape hua to wo uski galtie usne sar par dupatta nai kiya us banday ki nahi wo bechara kesay control karay",mein tum se poochhta hoon k ye ghatiya randi hai or tere baap ne mujhe ek saali ke samny thalaal kia tha,sexism_batch_004.csv,22,False,False,True,False,False,False,False,,True
class3_batch004_sample020617,4,20617,3,Sexism,321617,325617,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,mard muhbt kr bhi ly tu aksar aurat he dhoka dy jati h usy 💔,"yeh wesy koi bht e zyda ounchi nasal ki randi niqli h wesy , mtlb i can't even imagine koi bughaz or paisy k pechay itna b girr skta h, nehayat e nichly darjay ki baighairat aurat ho, aurat zaat ko b badnaam kea h isny apny wajood sy !! akhh thooo iski zaat pay",aisi or kis kis ki lund par uchel uchel kar moja lati ghar me.,#stopauratbarbadimarch who are you for arguing our tradition and islamic manners you bluddy 2 takay ki aurat   .,ye hi to sirf hijra thaa kya,sexism_batch_004.csv,7,False,False,True,False,False,False,False,,True
class3_batch004_sample020618,4,20618,3,Sexism,321618,325618,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,we are supporting #islam and thank you #khalilurrahmanqamar for your beautiful comments against #gashti .  agar ye #aurat hoti to na me aesi zuban use krta aur na koi gairatmand #admi use krta.,shazaib apni baji ko b bejna han aurat march ma agr itne he zruri hai to,ap ko mard banny ki acting pasand i? agr ni to hijra hi bany rahye sir ye mardo k kam hn hijro k ni.,bilo rani tumhari pehchan sirf or sirf hijra huna hai.. na mard,wahi kya pata tha wo hijra hy or hijre ka kam hain hijra k kya hai,sexism_batch_004.csv,16,False,False,True,False,False,False,False,,True
class3_batch004_sample020619,4,20619,3,Sexism,321619,325619,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,jin ko hizab se nafrat he wo nangi ho k ghoome koi in pe thooke ga bhi nahi  aurat khoobsurat pure libas me lagti he mawazna karlen,"ab iska sara credit har anchor le rha h jb k  rape,  ki asal jad h hi media jo mera jism.meri marzi,  hareem.shah , qandeel bloch , valentine day pe program krty hn phr rape hi hn gy","apko kehna chahye tha na mard hoon, na aurat hoo. main hijra hoon main hijra hoon, main parchi hoon, main defected hoon, main accidental chairman hoon.  #joker420",aisi or kis kis ki lund par uchel uchel kar moja lati ghar me.,ab tk uski maa khud ki maa ne paida ker liya,sexism_batch_004.csv,11,False,False,True,False,False,False,False,,True
class3_batch004_sample020620,4,20620,3,Sexism,321620,325620,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,transgander   madarchood   hijra tu aik bara khoota ha  haram zada,70 saal ka mard is better than a 30 year old hijra😅,your leader  is hijra that's why he is not living with his wife.,bilo rani tumhari pehchan sirf or sirf hijra huna hai.. na mard,charsi ki tarah bolo gadhe ki tatti,sexism_batch_004.csv,7,False,False,True,False,False,False,False,,True
class3_batch004_sample020621,4,20621,3,Sexism,321621,325621,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,70 saal ka mard is better than a 30 year old hijra😅,teri bhosdi or boobs me parda mat kar...logo ko dekne de.dhake hoge to kaise pata chalega ki tu hijra nehi hai.   hijra kahi ki.,jin ko hizab se nafrat he wo nangi ho k ghoome koi in pe thooke ga bhi nahi  aurat khoobsurat pure libas me lagti he mawazna karlen,we are supporting #islam and thank you #khalilurrahmanqamar for your beautiful comments against #gashti .  agar ye #aurat hoti to na me aesi zuban use krta aur na koi gairatmand #admi use krta.,hijre ke bachy,sexism_batch_004.csv,3,False,False,True,False,False,False,False,,True
class3_batch004_sample020622,4,20622,3,Sexism,321622,325622,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,dhoka khane k baad oska aitbar uth jata haa sbsee or dosre mard mai b interest ni rehta...ku k aurat jism k ley ni chahti jbk mard jism k ley chahta😌🙂,agar aaj se 40 saal pehley isi tarha ke banner pakarh kar mera jism meri marzi waala naara aapki amma ne maara hota to aap is duniya main ye tweet karney ke liye maujood hi na hoteen 😑😑😑,"ab iska sara credit har anchor le rha h jb k  rape,  ki asal jad h hi media jo mera jism.meri marzi,  hareem.shah , qandeel bloch , valentine day pe program krty hn phr rape hi hn gy",bc ghar wale bhi soch rahe honge yeh kya system paida ho gya sala lagta programing galat ho gayi.... sabsi badi confusion iske liye ladka dhundheyge yaa ladki😉,shukria ye kuch b nahin tha 🤣🤣,sexism_batch_004.csv,7,False,False,True,False,False,False,False,,True
class3_batch004_sample020623,4,20623,3,Sexism,321623,325623,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,roads pe lab coat b ap ki gender hi pehnti ha 😂,acha tareka dhondha hai larkun ko ganda sabit karny ka but aesi neech harkat larkyan he kar sakti hain larky nahi.,your leader  is hijra that's why he is not living with his wife.,we are supporting #islam and thank you #khalilurrahmanqamar for your beautiful comments against #gashti .  agar ye #aurat hoti to na me aesi zuban use krta aur na koi gairatmand #admi use krta.,yeh gashti ki behno hain,sexism_batch_004.csv,5,False,False,True,False,False,False,False,,True
class3_batch004_sample020624,4,20624,3,Sexism,321624,325624,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,70 saal ka mard is better than a 30 year old hijra😅,randi kise kahte ha aap hi bata do? ye word ghatiya women ke liye hi use karta ha ab deepika ghatiya ha to randi hi bolenge na,r mazy k bat mra jism wo auratn krti hn jin pr thokta bh koi nae.,tere jaise randiyo ki chudai ke liye to ham mard hain yaha pe,tu tu teri maa ko apne ghar me nikale ga......auratmarch walo ka paisa loogon k pass nhi,sexism_batch_004.csv,17,False,False,True,False,False,False,False,,True
class3_batch004_sample020625,4,20625,3,Sexism,321625,325625,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,tu kyun ro rahe hai hijra? tera buddhe hijra to kamjor mard hai. uska kara nehi hota. 🤣🤣🤣🤣,randi kise kahte ha aap hi bata do? ye word ghatiya women ke liye hi use karta ha ab deepika ghatiya ha to randi hi bolenge na,jin ko hizab se nafrat he wo nangi ho k ghoome koi in pe thooke ga bhi nahi  aurat khoobsurat pure libas me lagti he mawazna karlen,roads pe lab coat b ap ki gender hi pehnti ha 😂,teri maa behn kya chali gayi thi..😒,sexism_batch_004.csv,7,False,False,True,False,False,False,False,,True
class3_batch004_sample020626,4,20626,3,Sexism,321626,325626,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,70 saal ka mard is better than a 30 year old hijra😅,#stopauratbarbadimarch who are you for arguing our tradition and islamic manners you bluddy 2 takay ki aurat   .,tu kyun ro rahe hai hijra? tera buddhe hijra to kamjor mard hai. uska kara nehi hota. 🤣🤣🤣🤣,aisi or kis kis ki lund par uchel uchel kar moja lati ghar me.,abe randi,sexism_batch_004.csv,2,False,False,True,False,False,False,False,,True
class3_batch004_sample020627,4,20627,3,Sexism,321627,325627,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,lalchi aurat paisa dekhti hai aur khandani aurat sirf sehrat dekhti hai,#stopauratbarbadimarch aurat ghr k andr hi achi lgti he yu sarkon par nikalna kisi bhi aurat ki izzat par daag lga skta he,"madum ap gharailo maon behno ki terha na blkeh on maon behno ki terha bhi nahi jo moaashrat main ghar sy bahir nikal ker apni , maan baap ki .belky pory moaashry ki izzat ka kgayal rekhti hain .ap oss catogary main ati hain .jisy rundi,jisy tawaif,fahasha, jisy badqar kehty hain",#auratmarch2020 mera jism allah ki marzi.. allah ka to hukam ha tum char dewari me raho .. nd ya nikl k apni nimaish karna chahten,ye charsi randi ko 3 saal pehle bhej lete thay,sexism_batch_004.csv,10,False,False,True,False,False,False,False,,True
class3_batch004_sample020628,4,20628,3,Sexism,321628,325628,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,phir larky beard ky bagiar khusray q lgty hain  wo bhi beard ky bagiar khubsurat lgny chahiye ?,randi kise kahte ha aap hi bata do? ye word ghatiya women ke liye hi use karta ha ab deepika ghatiya ha to randi hi bolenge na,original attitude boys ma hota ha aur fake girls ma,you are just girlfriend material no one wants wife like you. itna jism jo sirf admi apni bivi ka dekhta h  apka to sary jahan ne dekha h,"yeh mard hy agar tmhari maa ki chut mein tha to tery baap ko teri amma se pocha ho ga ""randi kaha to meri beti ko leta""",sexism_batch_004.csv,27,False,False,True,False,False,False,False,,True
class3_batch004_sample020629,4,20629,3,Sexism,321629,325629,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,#auratmarch2020 mera jism allah ki marzi.. allah ka to hukam ha tum char dewari me raho .. nd ya nikl k apni nimaish karna chahten,bc ghar wale bhi soch rahe honge yeh kya system paida ho gya sala lagta programing galat ho gayi.... sabsi badi confusion iske liye ladka dhundheyge yaa ladki😉,"ab iska sara credit har anchor le rha h jb k  rape,  ki asal jad h hi media jo mera jism.meri marzi,  hareem.shah , qandeel bloch , valentine day pe program krty hn phr rape hi hn gy","madum ap gharailo maon behno ki terha na blkeh on maon behno ki terha bhi nahi jo moaashrat main ghar sy bahir nikal ker apni , maan baap ki .belky pory moaashry ki izzat ka kgayal rekhti hain .ap oss catogary main ati hain .jisy rundi,jisy tawaif,fahasha, jisy badqar kehty hain",abey randi kaha se aaye thi,sexism_batch_004.csv,6,False,False,True,False,False,False,False,,True
class3_batch004_sample020630,4,20630,3,Sexism,321630,325630,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,phir larky beard ky bagiar khusray q lgty hain  wo bhi beard ky bagiar khubsurat lgny chahiye ?,acha tareka dhondha hai larkun ko ganda sabit karny ka but aesi neech harkat larkyan he kar sakti hain larky nahi.,"apko kehna chahye tha na mard hoon, na aurat hoo. main hijra hoon main hijra hoon, main parchi hoon, main defected hoon, main accidental chairman hoon.  #joker420",ap ko mard banny ki acting pasand i? agr ni to hijra hi bany rahye sir ye mardo k kam hn hijro k ni.,rt : randi kutte bacho,sexism_batch_004.csv,5,False,False,True,False,False,False,False,,True
class3_batch004_sample020631,4,20631,3,Sexism,321631,325631,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,lalchi aurat paisa dekhti hai aur khandani aurat sirf sehrat dekhti hai,dhoka khane k baad oska aitbar uth jata haa sbsee or dosre mard mai b interest ni rehta...ku k aurat jism k ley ni chahti jbk mard jism k ley chahta😌🙂,teri bhosdi or boobs me parda mat kar...logo ko dekne de.dhake hoge to kaise pata chalega ki tu hijra nehi hai.   hijra kahi ki.,bilo rani tumhari pehchan sirf or sirf hijra huna hai.. na mard,bc kabhi bolo hijra,sexism_batch_004.csv,4,False,False,True,False,False,False,False,,True
class3_batch004_sample020632,4,20632,3,Sexism,321632,325632,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,apni behn ko bhejo gay na aurat march me??,jin ko hizab se nafrat he wo nangi ho k ghoome koi in pe thooke ga bhi nahi  aurat khoobsurat pure libas me lagti he mawazna karlen,ap ko mard banny ki acting pasand i? agr ni to hijra hi bany rahye sir ye mardo k kam hn hijro k ni.,your leader  is hijra that's why he is not living with his wife.,abe bhenchod tu dusre ka pta chalega randi,sexism_batch_004.csv,8,False,False,True,False,False,False,False,,True
class3_batch004_sample020633,4,20633,3,Sexism,321633,325633,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,teri chut me sabhi bhaiyo ka lund reply de randi,we are supporting #islam and thank you #khalilurrahmanqamar for your beautiful comments against #gashti .  agar ye #aurat hoti to na me aesi zuban use krta aur na koi gairatmand #admi use krta.,dhoka khane k baad oska aitbar uth jata haa sbsee or dosre mard mai b interest ni rehta...ku k aurat jism k ley ni chahti jbk mard jism k ley chahta😌🙂,jahiliyat ki v had hai ye apne ghar me slave ki tarh rahti hai aur bahar kutto jaise bhaunk rhi hai... shame on these ladies,tu sirf baat karna tha mujhe..,sexism_batch_004.csv,6,False,False,True,False,False,False,False,,True
class3_batch004_sample020634,4,20634,3,Sexism,321634,325634,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,agar aaj se 40 saal pehley isi tarha ke banner pakarh kar mera jism meri marzi waala naara aapki amma ne maara hota to aap is duniya main ye tweet karney ke liye maujood hi na hoteen 😑😑😑,bc ghar wale bhi soch rahe honge yeh kya system paida ho gya sala lagta programing galat ho gayi.... sabsi badi confusion iske liye ladka dhundheyge yaa ladki😉,roads pe lab coat b ap ki gender hi pehnti ha 😂,mard muhbt kr bhi ly tu aksar aurat he dhoka dy jati h usy 💔,aurat ko aik dushman rahna chahiye jisne unko jitni sari nazrain diye hai .....,sexism_batch_004.csv,14,False,False,True,False,False,False,False,,True
class3_batch004_sample020635,4,20635,3,Sexism,321635,325635,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,teri chut me sabhi bhaiyo ka lund reply de randi,ek randi larki ko itni pazeerai di hai. smjh se bahir hai,original attitude boys ma hota ha aur fake girls ma,#auratmarch2020 mera jism allah ki marzi.. allah ka to hukam ha tum char dewari me raho .. nd ya nikl k apni nimaish karna chahten,tere jaise randion ko bohat pasand karta hun ye charsi kutiya,sexism_batch_004.csv,11,False,False,True,False,False,False,False,,True
class3_batch004_sample020636,4,20636,3,Sexism,321636,325636,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,tum jesi ghatia aurat ka kam hi ni hai media par.kisi kothhay pe ja aur ulta late ja ke.begherat,mard muhbt kr bhi ly tu aksar aurat he dhoka dy jati h usy 💔,phir larky beard ky bagiar khusray q lgty hain  wo bhi beard ky bagiar khubsurat lgny chahiye ?,agar aaj se 40 saal pehley isi tarha ke banner pakarh kar mera jism meri marzi waala naara aapki amma ne maara hota to aap is duniya main ye tweet karney ke liye maujood hi na hoteen 😑😑😑,tere baap ko pata nhi kisi ki aukat hai jo apni behno ko pappu rakhna chahte ho,sexism_batch_004.csv,17,False,False,True,False,False,False,False,,True
class3_batch004_sample020637,4,20637,3,Sexism,321637,325637,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,muslim countries ki leaderships na mard napunsak or hijra hain.. in mein koi dum nahi.. ye kuch nahi kr sakty.. jinnah ki rooh tarapti hogi.. jinnah ne kashmir par attack ka order diya tha..,original attitude boys ma hota ha aur fake girls ma,shazaib apni baji ko b bejna han aurat march ma agr itne he zruri hai to,you are just girlfriend material no one wants wife like you. itna jism jo sirf admi apni bivi ka dekhta h  apka to sary jahan ne dekha h,hahaha yaar gandu khan sab bhutto ko randi rona dety rehty hain,sexism_batch_004.csv,12,False,False,True,False,False,False,False,,True
class3_batch004_sample020638,4,20638,3,Sexism,321638,325638,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,teri chut me sabhi bhaiyo ka lund reply de randi,muslim countries ki leaderships na mard napunsak or hijra hain.. in mein koi dum nahi.. ye kuch nahi kr sakty.. jinnah ki rooh tarapti hogi.. jinnah ne kashmir par attack ka order diya tha..,tum jesi ghatia aurat ka kam hi ni hai media par.kisi kothhay pe ja aur ulta late ja ke.begherat,tu kyun ro rahe hai hijra? tera buddhe hijra to kamjor mard hai. uska kara nehi hota. 🤣🤣🤣🤣,koi pata nhi tmhari ammi ko apni maa chod dete ho. bc bharwe,sexism_batch_004.csv,13,False,False,True,False,False,False,False,,True
class3_batch004_sample020639,4,20639,3,Sexism,321639,325639,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,lalchi aurat paisa dekhti hai aur khandani aurat sirf sehrat dekhti hai,70 saal ka mard is better than a 30 year old hijra😅,aur jesi ghatia aurat ke mun se ye bat achi ni lagti. logon ko garam karnay wali machine.,#stopauratbarbadimarch who are you for arguing our tradition and islamic manners you bluddy 2 takay ki aurat   .,chod diya tha tu nikal gaya,sexism_batch_004.csv,6,False,False,True,False,False,False,False,,True
class3_batch004_sample020640,4,20640,3,Sexism,321640,325640,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,ek randi larki ko itni pazeerai di hai. smjh se bahir hai,mard muhbt kr bhi ly tu aksar aurat he dhoka dy jati h usy 💔,transgander   madarchood   hijra tu aik bara khoota ha  haram zada,teri bhosdi or boobs me parda mat kar...logo ko dekne de.dhake hoge to kaise pata chalega ki tu hijra nehi hai.   hijra kahi ki.,bc teri maa ka yaar raha ha....tujhe abhi tak hi tu apne baap se puch lo...aurat ko chodna chahye na ho..tum logon ke liye ye bat sirf chupai hai,sexism_batch_004.csv,29,False,False,True,False,False,False,False,,True
class3_batch004_sample020641,4,20641,3,Sexism,321641,325641,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,#stopauratbarbadimarch aurat ghr k andr hi achi lgti he yu sarkon par nikalna kisi bhi aurat ki izzat par daag lga skta he,teri bhosdi or boobs me parda mat kar...logo ko dekne de.dhake hoge to kaise pata chalega ki tu hijra nehi hai.   hijra kahi ki.,tere jaise randiyo ki chudai ke liye to ham mard hain yaha pe,shazaib apni baji ko b bejna han aurat march ma agr itne he zruri hai to,i think this will be better if they do some research about hijra's and transgender's rights in pakistan before doing something like this,sexism_batch_004.csv,23,False,False,True,False,False,False,False,,True
class3_batch004_sample020642,4,20642,3,Sexism,321642,325642,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,ek randi larki ko itni pazeerai di hai. smjh se bahir hai,agar aaj se 40 saal pehley isi tarha ke banner pakarh kar mera jism meri marzi waala naara aapki amma ne maara hota to aap is duniya main ye tweet karney ke liye maujood hi na hoteen 😑😑😑,aaaahhhhhh bhenchod.....jese tere is mangalsutra ki sahi jagah tere gale me nai balki mere mote kaale lund pr he.... vese hi tujh jesi chudakkad kuttiya ki jagah kewal mere pairo k niche he saali.... chal inbox me aa.....,aisi or kis kis ki lund par uchel uchel kar moja lati ghar me.,mujhe lag raha tha uske baare mein koi kuch nahi bol sakta😂,sexism_batch_004.csv,12,False,False,True,False,False,False,False,,True
class3_batch004_sample020643,4,20643,3,Sexism,321643,325643,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,we are supporting #islam and thank you #khalilurrahmanqamar for your beautiful comments against #gashti .  agar ye #aurat hoti to na me aesi zuban use krta aur na koi gairatmand #admi use krta.,teri chut me sabhi bhaiyo ka lund reply de randi,mard muhbt kr bhi ly tu aksar aurat he dhoka dy jati h usy 💔,lalchi aurat paisa dekhti hai aur khandani aurat sirf sehrat dekhti hai,rt : chup kar randi ki nasl,sexism_batch_004.csv,7,False,False,True,False,False,False,False,,True
class3_batch004_sample020644,4,20644,3,Sexism,321644,325644,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,"madum ap gharailo maon behno ki terha na blkeh on maon behno ki terha bhi nahi jo moaashrat main ghar sy bahir nikal ker apni , maan baap ki .belky pory moaashry ki izzat ka kgayal rekhti hain .ap oss catogary main ati hain .jisy rundi,jisy tawaif,fahasha, jisy badqar kehty hain",shazaib apni baji ko b bejna han aurat march ma agr itne he zruri hai to,randi kise kahte ha aap hi bata do? ye word ghatiya women ke liye hi use karta ha ab deepika ghatiya ha to randi hi bolenge na,aaaahhhhhh bhenchod.....jese tere is mangalsutra ki sahi jagah tere gale me nai balki mere mote kaale lund pr he.... vese hi tujh jesi chudakkad kuttiya ki jagah kewal mere pairo k niche he saali.... chal inbox me aa.....,rt : bhenchod yeh chutiya,sexism_batch_004.csv,5,False,False,True,False,False,False,False,,True
class3_batch004_sample020645,4,20645,3,Sexism,321645,325645,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,"aurat ko islam nai galat lagta, ap log lagtay ho jo ye boltay hain k agar aurat ka rape hua to wo uski galtie usne sar par dupatta nai kiya us banday ki nahi wo bechara kesay control karay",#auratmarch2020 mera jism allah ki marzi.. allah ka to hukam ha tum char dewari me raho .. nd ya nikl k apni nimaish karna chahten,acha tareka dhondha hai larkun ko ganda sabit karny ka but aesi neech harkat larkyan he kar sakti hain larky nahi.,original attitude boys ma hota ha aur fake girls ma,"bhenchod, tu to teri maa ki chudai na samjhe",sexism_batch_004.csv,9,False,False,True,False,False,False,False,,True
