production_candidate_id,batch_number,sample_index,class_id,target_label,generation_seed,demonstration_seed,prompt_version,prompting_strategy,demonstration_source,demonstration_pool_size,demo_1,demo_2,demo_3,demo_4,generated_text,source_batch_file,word_count,is_empty,has_urdu_script,has_latin_content,is_non_linguistic,is_too_short,is_too_long,is_exact_duplicate,stage0_rejection_reason,stage0_pass,xlmr_predicted_class_id,xlmr_predicted_class,stage1_pass,stage1_rejection_reason,stage2_max_similarity,stage2_mean_top10_similarity,stage2_nearest_real_text,stage2_nearest_real_similarity,stage2_pass,stage2_rejection_reason,stage3_pass,stage3_rejection_reason,stage3_duplicate_of,stage3_duplicate_similarity
class3_batch001_sample020126,1,20126,3,Sexism,321126,325126,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,#stopauratbarbadimarch who are you for arguing our tradition and islamic manners you bluddy 2 takay ki aurat   .,teri chut me sabhi bhaiyo ka lund reply de randi,jahiliyat ki v had hai ye apne ghar me slave ki tarh rahti hai aur bahar kutto jaise bhaunk rhi hai... shame on these ladies,#stopauratbarbadimarch aurat ghr k andr hi achi lgti he yu sarkon par nikalna kisi bhi aurat ki izzat par daag lga skta he,oye hijra tumhein chodne mein aya tha na,sexism_batch_001.csv,8,False,False,True,False,False,False,False,,True,3,Sexism,True,,0.947200357913971,0.938145637512207,ye muh parde ke liye nhi chupaya  ye hijra hai es liye muh chupaya hai😜,0.947200357913971,True,,True,,,
class3_batch001_sample020129,1,20129,3,Sexism,321129,325129,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,aur jesi ghatia aurat ke mun se ye bat achi ni lagti. logon ko garam karnay wali machine.,teri bhosdi or boobs me parda mat kar...logo ko dekne de.dhake hoge to kaise pata chalega ki tu hijra nehi hai.   hijra kahi ki.,mard muhbt kr bhi ly tu aksar aurat he dhoka dy jati h usy 💔,aisi or kis kis ki lund par uchel uchel kar moja lati ghar me.,yeh hi apni maa ki tarha bola tha na hijra ka mard,sexism_batch_001.csv,12,False,False,True,False,False,False,False,,True,3,Sexism,True,,0.9523859024047852,0.937843918800354,ye muh parde ke liye nhi chupaya  ye hijra hai es liye muh chupaya hai😜,0.9523859024047852,True,,True,,,
class3_batch001_sample020130,1,20130,3,Sexism,321130,325130,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,"ab iska sara credit har anchor le rha h jb k  rape,  ki asal jad h hi media jo mera jism.meri marzi,  hareem.shah , qandeel bloch , valentine day pe program krty hn phr rape hi hn gy",roads pe lab coat b ap ki gender hi pehnti ha 😂,phir larky beard ky bagiar khusray q lgty hain  wo bhi beard ky bagiar khubsurat lgny chahiye ?,tu kyun ro rahe hai hijra? tera buddhe hijra to kamjor mard hai. uska kara nehi hota. 🤣🤣🤣🤣,yeh randi ka bacha he na,sexism_batch_001.csv,6,False,False,True,False,False,False,False,,True,3,Sexism,True,,0.9384496212005615,0.931273341178894,hamse chudwa le randi aao,0.9384496212005615,True,,True,,,
class3_batch001_sample020132,1,20132,3,Sexism,321132,325132,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,lalchi aurat paisa dekhti hai aur khandani aurat sirf sehrat dekhti hai,"yeh wesy koi bht e zyda ounchi nasal ki randi niqli h wesy , mtlb i can't even imagine koi bughaz or paisy k pechay itna b girr skta h, nehayat e nichly darjay ki baighairat aurat ho, aurat zaat ko b badnaam kea h isny apny wajood sy !! akhh thooo iski zaat pay",teri chut me sabhi bhaiyo ka lund reply de randi,muslim countries ki leaderships na mard napunsak or hijra hain.. in mein koi dum nahi.. ye kuch nahi kr sakty.. jinnah ki rooh tarapti hogi.. jinnah ne kashmir par attack ka order diya tha..,abay randi,sexism_batch_001.csv,2,False,False,True,False,False,False,False,,True,3,Sexism,True,,0.9104663133621216,0.8965911865234375,aby nikal na randi,0.9104663133621216,True,,True,,,
class3_batch001_sample020133,1,20133,3,Sexism,321133,325133,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,your leader  is hijra that's why he is not living with his wife.,lalchi aurat paisa dekhti hai aur khandani aurat sirf sehrat dekhti hai,bilo rani tumhari pehchan sirf or sirf hijra huna hai.. na mard,"madum ap gharailo maon behno ki terha na blkeh on maon behno ki terha bhi nahi jo moaashrat main ghar sy bahir nikal ker apni , maan baap ki .belky pory moaashry ki izzat ka kgayal rekhti hain .ap oss catogary main ati hain .jisy rundi,jisy tawaif,fahasha, jisy badqar kehty hain",ab tu randi hai,sexism_batch_001.csv,4,False,False,True,False,False,False,False,,True,3,Sexism,True,,0.9497305154800415,0.9287212491035461,randi hai to randi,0.9497305154800415,True,,True,,,
class3_batch001_sample020135,1,20135,3,Sexism,321135,325135,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,roads pe lab coat b ap ki gender hi pehnti ha 😂,shazaib apni baji ko b bejna han aurat march ma agr itne he zruri hai to,aur jesi ghatia aurat ke mun se ye bat achi ni lagti. logon ko garam karnay wali machine.,jin ko hizab se nafrat he wo nangi ho k ghoome koi in pe thooke ga bhi nahi  aurat khoobsurat pure libas me lagti he mawazna karlen,abe chod randi,sexism_batch_001.csv,3,False,False,True,False,False,False,False,,True,3,Sexism,True,,0.9204442501068115,0.9128811955451965,randi hai to randi,0.9204442501068115,True,,False,Synthetic near-duplicate,class3_batch001_sample020107,0.9865731000900269
class3_batch001_sample020139,1,20139,3,Sexism,321139,325139,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,lalchi aurat paisa dekhti hai aur khandani aurat sirf sehrat dekhti hai,phir larky beard ky bagiar khusray q lgty hain  wo bhi beard ky bagiar khubsurat lgny chahiye ?,teri bhosdi or boobs me parda mat kar...logo ko dekne de.dhake hoge to kaise pata chalega ki tu hijra nehi hai.   hijra kahi ki.,randi kise kahte ha aap hi bata do? ye word ghatiya women ke liye hi use karta ha ab deepika ghatiya ha to randi hi bolenge na,tera baap tha hijra,sexism_batch_001.csv,4,False,False,True,False,False,False,False,,True,3,Sexism,True,,0.9386416077613831,0.8952699899673462,tera baap hijra nikla ?,0.9386416077613831,True,,True,,,
class3_batch001_sample020143,1,20143,3,Sexism,321143,325143,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,dhoka khane k baad oska aitbar uth jata haa sbsee or dosre mard mai b interest ni rehta...ku k aurat jism k ley ni chahti jbk mard jism k ley chahta😌🙂,original attitude boys ma hota ha aur fake girls ma,teri bhosdi or boobs me parda mat kar...logo ko dekne de.dhake hoge to kaise pata chalega ki tu hijra nehi hai.   hijra kahi ki.,bilo rani tumhari pehchan sirf or sirf hijra huna hai.. na mard,ye saali hijra kya bolta hae,sexism_batch_001.csv,6,False,False,True,False,False,False,False,,True,3,Sexism,True,,0.9264867901802063,0.918260395526886,aby chal jahil hijra kahi ka,0.9264867901802063,True,,True,,,
class3_batch001_sample020148,1,20148,3,Sexism,321148,325148,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,"apko kehna chahye tha na mard hoon, na aurat hoo. main hijra hoon main hijra hoon, main parchi hoon, main defected hoon, main accidental chairman hoon.  #joker420",bilo rani tumhari pehchan sirf or sirf hijra huna hai.. na mard,acha tareka dhondha hai larkun ko ganda sabit karny ka but aesi neech harkat larkyan he kar sakti hain larky nahi.,dhoka khane k baad oska aitbar uth jata haa sbsee or dosre mard mai b interest ni rehta...ku k aurat jism k ley ni chahti jbk mard jism k ley chahta😌🙂,waisay or tere sath bhi ho gi hijra,sexism_batch_001.csv,8,False,False,True,False,False,False,False,,True,3,Sexism,True,,0.9321765899658203,0.9179881811141968,aby chal jahil hijra kahi ka,0.9321765899658203,True,,True,,,
class3_batch001_sample020152,1,20152,3,Sexism,321152,325152,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,muslim countries ki leaderships na mard napunsak or hijra hain.. in mein koi dum nahi.. ye kuch nahi kr sakty.. jinnah ki rooh tarapti hogi.. jinnah ne kashmir par attack ka order diya tha..,we are supporting #islam and thank you #khalilurrahmanqamar for your beautiful comments against #gashti .  agar ye #aurat hoti to na me aesi zuban use krta aur na koi gairatmand #admi use krta.,teri chut me sabhi bhaiyo ka lund reply de randi,randi kise kahte ha aap hi bata do? ye word ghatiya women ke liye hi use karta ha ab deepika ghatiya ha to randi hi bolenge na,yaar tu gashti hai kyun me apni amma ko aik mard se milna chahe,sexism_batch_001.csv,14,False,False,True,False,False,False,False,,True,3,Sexism,True,,0.9425348043441772,0.9281021356582642,tu khandani ghasti hai to bolti ra tery lye mai hu yaaha tu jo mera ukhaar sakti hai ukhaar gastii,0.9425348043441772,True,,True,,,
class3_batch001_sample020155,1,20155,3,Sexism,321155,325155,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,#stopauratbarbadimarch aurat ghr k andr hi achi lgti he yu sarkon par nikalna kisi bhi aurat ki izzat par daag lga skta he,"madum ap gharailo maon behno ki terha na blkeh on maon behno ki terha bhi nahi jo moaashrat main ghar sy bahir nikal ker apni , maan baap ki .belky pory moaashry ki izzat ka kgayal rekhti hain .ap oss catogary main ati hain .jisy rundi,jisy tawaif,fahasha, jisy badqar kehty hain",#auratmarch2020 mera jism allah ki marzi.. allah ka to hukam ha tum char dewari me raho .. nd ya nikl k apni nimaish karna chahten,we are supporting #islam and thank you #khalilurrahmanqamar for your beautiful comments against #gashti .  agar ye #aurat hoti to na me aesi zuban use krta aur na koi gairatmand #admi use krta.,randi hai kya uski,sexism_batch_001.csv,4,False,False,True,False,False,False,False,,True,3,Sexism,True,,0.9420878887176514,0.9238882064819336,randi hai to randi,0.9420878887176514,True,,True,,,
class3_batch001_sample020160,1,20160,3,Sexism,321160,325160,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,apni behn ko bhejo gay na aurat march me??,"ab iska sara credit har anchor le rha h jb k  rape,  ki asal jad h hi media jo mera jism.meri marzi,  hareem.shah , qandeel bloch , valentine day pe program krty hn phr rape hi hn gy",transgander   madarchood   hijra tu aik bara khoota ha  haram zada,randi kise kahte ha aap hi bata do? ye word ghatiya women ke liye hi use karta ha ab deepika ghatiya ha to randi hi bolenge na,randi kisii bat ki jo pakistan se nikl rahee ho,sexism_batch_001.csv,10,False,False,True,False,False,False,False,,True,3,Sexism,True,,0.9403245449066162,0.9134952425956726,pakistani randi ki pakistan's randiiiiiiiii kanya ne kitne bar choda hai,0.9403245449066162,True,,True,,,
class3_batch001_sample020161,1,20161,3,Sexism,321161,325161,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,apni behn ko bhejo gay na aurat march me??,r mazy k bat mra jism wo auratn krti hn jin pr thokta bh koi nae.,aur jesi ghatia aurat ke mun se ye bat achi ni lagti. logon ko garam karnay wali machine.,"madum ap gharailo maon behno ki terha na blkeh on maon behno ki terha bhi nahi jo moaashrat main ghar sy bahir nikal ker apni , maan baap ki .belky pory moaashry ki izzat ka kgayal rekhti hain .ap oss catogary main ati hain .jisy rundi,jisy tawaif,fahasha, jisy badqar kehty hain",randi ho kya?,sexism_batch_001.csv,3,False,False,True,False,False,False,False,,True,3,Sexism,True,,0.9426050782203674,0.9266257286071777,randi hai to randi,0.9426050782203674,True,,True,,,
class3_batch001_sample020167,1,20167,3,Sexism,321167,325167,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,ek randi larki ko itni pazeerai di hai. smjh se bahir hai,#stopauratbarbadimarch who are you for arguing our tradition and islamic manners you bluddy 2 takay ki aurat   .,"apko kehna chahye tha na mard hoon, na aurat hoo. main hijra hoon main hijra hoon, main parchi hoon, main defected hoon, main accidental chairman hoon.  #joker420",acha tareka dhondha hai larkun ko ganda sabit karny ka but aesi neech harkat larkyan he kar sakti hain larky nahi.,tumaray jaise randiyon ko lagta hai humein nhi sunani chaye. 😑,sexism_batch_001.csv,11,False,False,True,False,False,False,False,,True,3,Sexism,True,,0.9490206241607666,0.9322522878646851,tere jaise randiyo ki chudai ke liye to ham mard hain yaha pe,0.9490206241607666,True,,True,,,
class3_batch001_sample020170,1,20170,3,Sexism,321170,325170,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,transgander   madarchood   hijra tu aik bara khoota ha  haram zada,you are just girlfriend material no one wants wife like you. itna jism jo sirf admi apni bivi ka dekhta h  apka to sary jahan ne dekha h,apni behn ko bhejo gay na aurat march me??,ap ko mard banny ki acting pasand i? agr ni to hijra hi bany rahye sir ye mardo k kam hn hijro k ni.,rt : 🇵🇰 randi rona ho gya tha😂,sexism_batch_001.csv,8,False,False,True,False,False,False,False,,True,3,Sexism,True,,0.9436935186386108,0.917956531047821,rt : bs yhi hai sacchai inki... jnu ki randiyan 😂😂🤣🤣,0.9436935186386108,True,,True,,,
class3_batch001_sample020171,1,20171,3,Sexism,321171,325171,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,ap ko mard banny ki acting pasand i? agr ni to hijra hi bany rahye sir ye mardo k kam hn hijro k ni.,randi kise kahte ha aap hi bata do? ye word ghatiya women ke liye hi use karta ha ab deepika ghatiya ha to randi hi bolenge na,apni behn ko bhejo gay na aurat march me??,"yeh wesy koi bht e zyda ounchi nasal ki randi niqli h wesy , mtlb i can't even imagine koi bughaz or paisy k pechay itna b girr skta h, nehayat e nichly darjay ki baighairat aurat ho, aurat zaat ko b badnaam kea h isny apny wajood sy !! akhh thooo iski zaat pay",hijra ho tum logon k,sexism_batch_001.csv,5,False,False,True,False,False,False,False,,True,3,Sexism,True,,0.9394120573997498,0.9164097905158997,hijra lag rhi hai,0.9394120573997498,True,,True,,,
class3_batch001_sample020172,1,20172,3,Sexism,321172,325172,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,"ab iska sara credit har anchor le rha h jb k  rape,  ki asal jad h hi media jo mera jism.meri marzi,  hareem.shah , qandeel bloch , valentine day pe program krty hn phr rape hi hn gy",jin ko hizab se nafrat he wo nangi ho k ghoome koi in pe thooke ga bhi nahi  aurat khoobsurat pure libas me lagti he mawazna karlen,aaaahhhhhh bhenchod.....jese tere is mangalsutra ki sahi jagah tere gale me nai balki mere mote kaale lund pr he.... vese hi tujh jesi chudakkad kuttiya ki jagah kewal mere pairo k niche he saali.... chal inbox me aa.....,bilo rani tumhari pehchan sirf or sirf hijra huna hai.. na mard,koi nangey randi ki nasl,sexism_batch_001.csv,5,False,False,True,False,False,False,False,,True,3,Sexism,True,,0.9292424321174622,0.9215430021286011,chup randi ki nasal,0.9292424321174622,True,,True,,,
class3_batch001_sample020177,1,20177,3,Sexism,321177,325177,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,r mazy k bat mra jism wo auratn krti hn jin pr thokta bh koi nae.,bc ghar wale bhi soch rahe honge yeh kya system paida ho gya sala lagta programing galat ho gayi.... sabsi badi confusion iske liye ladka dhundheyge yaa ladki😉,teri bhosdi or boobs me parda mat kar...logo ko dekne de.dhake hoge to kaise pata chalega ki tu hijra nehi hai.   hijra kahi ki.,tu kyun ro rahe hai hijra? tera buddhe hijra to kamjor mard hai. uska kara nehi hota. 🤣🤣🤣🤣,rt : hijra nahi balki hiijra hai,sexism_batch_001.csv,7,False,False,True,False,False,False,False,,True,3,Sexism,True,,0.9337820410728455,0.9089609384536743,hijra lag rhi hai,0.9337820410728455,True,,True,,,
class3_batch001_sample020179,1,20179,3,Sexism,321179,325179,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,"ab iska sara credit har anchor le rha h jb k  rape,  ki asal jad h hi media jo mera jism.meri marzi,  hareem.shah , qandeel bloch , valentine day pe program krty hn phr rape hi hn gy",we are supporting #islam and thank you #khalilurrahmanqamar for your beautiful comments against #gashti .  agar ye #aurat hoti to na me aesi zuban use krta aur na koi gairatmand #admi use krta.,"madum ap gharailo maon behno ki terha na blkeh on maon behno ki terha bhi nahi jo moaashrat main ghar sy bahir nikal ker apni , maan baap ki .belky pory moaashry ki izzat ka kgayal rekhti hain .ap oss catogary main ati hain .jisy rundi,jisy tawaif,fahasha, jisy badqar kehty hain",jahiliyat ki v had hai ye apne ghar me slave ki tarh rahti hai aur bahar kutto jaise bhaunk rhi hai... shame on these ladies,tujhy dekh liya tha apki randi rona kharab ho gaya,sexism_batch_001.csv,10,False,False,True,False,False,False,False,,True,3,Sexism,True,,0.9348028898239136,0.9260101318359375,dekho tmhri sakhi randi naach kr rhi h r baad me randi rona krti h,0.9348028898239136,True,,True,,,
class3_batch001_sample020186,1,20186,3,Sexism,321186,325186,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,muslim countries ki leaderships na mard napunsak or hijra hain.. in mein koi dum nahi.. ye kuch nahi kr sakty.. jinnah ki rooh tarapti hogi.. jinnah ne kashmir par attack ka order diya tha..,transgander   madarchood   hijra tu aik bara khoota ha  haram zada,tu kyun ro rahe hai hijra? tera buddhe hijra to kamjor mard hai. uska kara nehi hota. 🤣🤣🤣🤣,dhoka khane k baad oska aitbar uth jata haa sbsee or dosre mard mai b interest ni rehta...ku k aurat jism k ley ni chahti jbk mard jism k ley chahta😌🙂,hijra teri maa ka yaar hai na😂,sexism_batch_001.csv,7,False,False,True,False,False,False,False,,True,3,Sexism,True,,0.934248685836792,0.9305139780044556,hijra lag rhi hai,0.934248685836792,True,,True,,,
class3_batch001_sample020189,1,20189,3,Sexism,321189,325189,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,ap ko mard banny ki acting pasand i? agr ni to hijra hi bany rahye sir ye mardo k kam hn hijro k ni.,apni behn ko bhejo gay na aurat march me??,"yeh wesy koi bht e zyda ounchi nasal ki randi niqli h wesy , mtlb i can't even imagine koi bughaz or paisy k pechay itna b girr skta h, nehayat e nichly darjay ki baighairat aurat ho, aurat zaat ko b badnaam kea h isny apny wajood sy !! akhh thooo iski zaat pay",bilo rani tumhari pehchan sirf or sirf hijra huna hai.. na mard,bhonk chup kar hijra,sexism_batch_001.csv,4,False,False,True,False,False,False,False,,True,3,Sexism,True,,0.9295912981033325,0.9156976938247681,aby chal jahil hijra kahi ka,0.9295912981033325,True,,True,,,
class3_batch001_sample020191,1,20191,3,Sexism,321191,325191,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,phir larky beard ky bagiar khusray q lgty hain  wo bhi beard ky bagiar khubsurat lgny chahiye ?,"madum ap gharailo maon behno ki terha na blkeh on maon behno ki terha bhi nahi jo moaashrat main ghar sy bahir nikal ker apni , maan baap ki .belky pory moaashry ki izzat ka kgayal rekhti hain .ap oss catogary main ati hain .jisy rundi,jisy tawaif,fahasha, jisy badqar kehty hain","aurat ko islam nai galat lagta, ap log lagtay ho jo ye boltay hain k agar aurat ka rape hua to wo uski galtie usne sar par dupatta nai kiya us banday ki nahi wo bechara kesay control karay",#stopauratbarbadimarch aurat ghr k andr hi achi lgti he yu sarkon par nikalna kisi bhi aurat ki izzat par daag lga skta he,randiyo se pehly baat mat kr,sexism_batch_001.csv,6,False,False,True,False,False,False,False,,True,3,Sexism,True,,0.9353004693984985,0.9290037155151367,madharchod randi apni awkaat me rah k baat kro sali,0.9353004693984985,True,,True,,,
class3_batch001_sample020192,1,20192,3,Sexism,321192,325192,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,dhoka khane k baad oska aitbar uth jata haa sbsee or dosre mard mai b interest ni rehta...ku k aurat jism k ley ni chahti jbk mard jism k ley chahta😌🙂,tu kyun ro rahe hai hijra? tera buddhe hijra to kamjor mard hai. uska kara nehi hota. 🤣🤣🤣🤣,teri chut me sabhi bhaiyo ka lund reply de randi,"aurat ko islam nai galat lagta, ap log lagtay ho jo ye boltay hain k agar aurat ka rape hua to wo uski galtie usne sar par dupatta nai kiya us banday ki nahi wo bechara kesay control karay",ohhh bc. gandi randi,sexism_batch_001.csv,4,False,False,True,False,False,False,False,,True,3,Sexism,True,,0.9069982767105103,0.8953357934951782,or tum ak randi ho bc. ghasti orut.,0.9069982767105103,True,,True,,,
class3_batch001_sample020193,1,20193,3,Sexism,321193,325193,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,jahiliyat ki v had hai ye apne ghar me slave ki tarh rahti hai aur bahar kutto jaise bhaunk rhi hai... shame on these ladies,70 saal ka mard is better than a 30 year old hijra😅,aisi or kis kis ki lund par uchel uchel kar moja lati ghar me.,"madum ap gharailo maon behno ki terha na blkeh on maon behno ki terha bhi nahi jo moaashrat main ghar sy bahir nikal ker apni , maan baap ki .belky pory moaashry ki izzat ka kgayal rekhti hain .ap oss catogary main ati hain .jisy rundi,jisy tawaif,fahasha, jisy badqar kehty hain",abe charsi randi,sexism_batch_001.csv,3,False,False,True,False,False,False,False,,True,3,Sexism,True,,0.8912701606750488,0.8783203363418579,bhag bhsdki randi,0.8912701606750488,True,,True,,,
class3_batch001_sample020196,1,20196,3,Sexism,321196,325196,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,jahiliyat ki v had hai ye apne ghar me slave ki tarh rahti hai aur bahar kutto jaise bhaunk rhi hai... shame on these ladies,"yeh wesy koi bht e zyda ounchi nasal ki randi niqli h wesy , mtlb i can't even imagine koi bughaz or paisy k pechay itna b girr skta h, nehayat e nichly darjay ki baighairat aurat ho, aurat zaat ko b badnaam kea h isny apny wajood sy !! akhh thooo iski zaat pay",apni behn ko bhejo gay na aurat march me??,ap ko mard banny ki acting pasand i? agr ni to hijra hi bany rahye sir ye mardo k kam hn hijro k ni.,abey bhosari ka randi,sexism_batch_001.csv,4,False,False,True,False,False,False,False,,True,3,Sexism,True,,0.9416553974151611,0.9139057993888855,bhag bhsdki randi,0.9416553974151611,True,,True,,,
class3_batch001_sample020199,1,20199,3,Sexism,321199,325199,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,randi kise kahte ha aap hi bata do? ye word ghatiya women ke liye hi use karta ha ab deepika ghatiya ha to randi hi bolenge na,aaaahhhhhh bhenchod.....jese tere is mangalsutra ki sahi jagah tere gale me nai balki mere mote kaale lund pr he.... vese hi tujh jesi chudakkad kuttiya ki jagah kewal mere pairo k niche he saali.... chal inbox me aa.....,bc ghar wale bhi soch rahe honge yeh kya system paida ho gya sala lagta programing galat ho gayi.... sabsi badi confusion iske liye ladka dhundheyge yaa ladki😉,apni behn ko bhejo gay na aurat march me??,sharam ki bat hai randi,sexism_batch_001.csv,5,False,False,True,False,False,False,False,,True,3,Sexism,True,,0.9390718936920166,0.9231573939323425,randi hai to randi,0.9390718936920166,True,,True,,,
class3_batch002_sample020204,2,20204,3,Sexism,321204,325204,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,original attitude boys ma hota ha aur fake girls ma,roads pe lab coat b ap ki gender hi pehnti ha 😂,"apko kehna chahye tha na mard hoon, na aurat hoo. main hijra hoon main hijra hoon, main parchi hoon, main defected hoon, main accidental chairman hoon.  #joker420",dhoka khane k baad oska aitbar uth jata haa sbsee or dosre mard mai b interest ni rehta...ku k aurat jism k ley ni chahti jbk mard jism k ley chahta😌🙂,randiyon k bachay,sexism_batch_002.csv,3,False,False,True,False,False,False,False,,True,3,Sexism,True,,0.9240614175796509,0.9182160496711731,tu kohd baoht bari randi hay,0.9240614175796509,True,,True,,,
class3_batch002_sample020205,2,20205,3,Sexism,321205,325205,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,transgander   madarchood   hijra tu aik bara khoota ha  haram zada,aur jesi ghatia aurat ke mun se ye bat achi ni lagti. logon ko garam karnay wali machine.,lalchi aurat paisa dekhti hai aur khandani aurat sirf sehrat dekhti hai,"apko kehna chahye tha na mard hoon, na aurat hoo. main hijra hoon main hijra hoon, main parchi hoon, main defected hoon, main accidental chairman hoon.  #joker420",ab tere jaise randi k bachy kiya soch raha hy?,sexism_batch_002.csv,10,False,False,True,False,False,False,False,,True,3,Sexism,True,,0.9151742458343506,0.8998864889144897,tu bhi kyu nahi jal gayi saath mein randi ?,0.9151742458343506,True,,True,,,
class3_batch002_sample020208,2,20208,3,Sexism,321208,325208,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,bc ghar wale bhi soch rahe honge yeh kya system paida ho gya sala lagta programing galat ho gayi.... sabsi badi confusion iske liye ladka dhundheyge yaa ladki😉,acha tareka dhondha hai larkun ko ganda sabit karny ka but aesi neech harkat larkyan he kar sakti hain larky nahi.,jin ko hizab se nafrat he wo nangi ho k ghoome koi in pe thooke ga bhi nahi  aurat khoobsurat pure libas me lagti he mawazna karlen,tere jaise randiyo ki chudai ke liye to ham mard hain yaha pe,tera baap hoga aik hijra,sexism_batch_002.csv,5,False,False,True,False,False,False,False,,True,3,Sexism,True,,0.9458283185958862,0.9105164408683777,tere baap hoga hijra !,0.9458283185958862,True,,True,,,
class3_batch002_sample020209,2,20209,3,Sexism,321209,325209,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,ap ko mard banny ki acting pasand i? agr ni to hijra hi bany rahye sir ye mardo k kam hn hijro k ni.,randi kise kahte ha aap hi bata do? ye word ghatiya women ke liye hi use karta ha ab deepika ghatiya ha to randi hi bolenge na,bilo rani tumhari pehchan sirf or sirf hijra huna hai.. na mard,"ab iska sara credit har anchor le rha h jb k  rape,  ki asal jad h hi media jo mera jism.meri marzi,  hareem.shah , qandeel bloch , valentine day pe program krty hn phr rape hi hn gy",paisa lgta ha aurat ho to kaha galiyon se door rahega,sexism_batch_002.csv,11,False,False,True,False,False,False,False,,True,3,Sexism,True,,0.9220167398452759,0.911950945854187,iske paas koi izzat kaha hai ye randi se bhi gayi gujari hai,0.9220167398452759,True,,True,,,
class3_batch002_sample020215,2,20215,3,Sexism,321215,325215,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Sexism examples,40,"yeh wesy koi bht e zyda ounchi nasal ki randi niqli h wesy , mtlb i can't even imagine koi bughaz or paisy k pechay itna b girr skta h, nehayat e nichly darjay ki baighairat aurat ho, aurat zaat ko b badnaam kea h isny apny wajood sy !! akhh thooo iski zaat pay",transgander   madarchood   hijra tu aik bara khoota ha  haram zada,your leader  is hijra that's why he is not living with his wife.,ap ko mard banny ki acting pasand i? agr ni to hijra hi bany rahye sir ye mardo k kam hn hijro k ni.,ghatya hijra,sexism_batch_002.csv,2,False,False,True,False,False,False,False,,True,3,Sexism,True,,0.9061736464500427,0.8907326459884644,hijra lag rhi hai,0.9061736464500427,True,,True,,,
